ID,Success,Real label,BooleanExchange S->F,BooleanExchange F->F,BooleanExchange F->S,BooleanExchange S->S,LoopExchange S->F,LoopExchange F->F,LoopExchange F->S,LoopExchange S->S,PermuteStatement S->F,PermuteStatement F->F,PermuteStatement F->S,PermuteStatement S->S,ReorderCondition S->F,ReorderCondition F->F,ReorderCondition F->S,ReorderCondition S->S,SwitchToIf S->F,SwitchToIf F->F,SwitchToIf F->S,SwitchToIf S->S,TryCatch S->F,TryCatch F->F,TryCatch F->S,TryCatch S->S,UnusedStatement S->F,UnusedStatement F->F,UnusedStatement F->S,UnusedStatement S->S,VariableRenaming S->F,VariableRenaming F->F,VariableRenaming F->S,VariableRenaming S->S
1dab2cdf37df95b09a0f1f22e38a793c503afec1_IncrementalIngester.java,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,296.0,,,,,0.0,0.0,0.0,29.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,309.0
1dab2cdf37df95b09a0f1f22e38a793c503afec1_AgentManagerFactory.java,1,0.0,,,,,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,,,,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,20.0
1dab2cdf37df95b09a0f1f22e38a793c503afec1_IAgent.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1dab2cdf37df95b09a0f1f22e38a793c503afec1_IOutputAddActivity.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1dab2cdf37df95b09a0f1f22e38a793c503afec1_OutputConnectionManagerFactory.java,1,0.0,,,,,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,,,,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,15.0
1dab2cdf37df95b09a0f1f22e38a793c503afec1_ConnectionFactory.java,1,0.0,,,,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26.0,,,,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,38.0
1dab2cdf37df95b09a0f1f22e38a793c503afec1_Specification.java,1,0.0,,,,,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,,,,,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,33.0
1dab2cdf37df95b09a0f1f22e38a793c503afec1_LockObject.java,1,0.0,,,,,0.0,0.0,0.0,11.0,,,,,0.0,0.0,0.0,36.0,,,,,0.0,0.0,0.0,8.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,32.0
1dab2cdf37df95b09a0f1f22e38a793c503afec1_Logging.java,1,0.0,,,,,0.0,0.0,0.0,1.0,,,,,0.0,0.0,0.0,8.0,,,,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0
1dab2cdf37df95b09a0f1f22e38a793c503afec1_CheckAll.java,1,0.0,,,,,0.0,0.0,0.0,1.0,,,,,0.0,0.0,0.0,11.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0
1dab2cdf37df95b09a0f1f22e38a793c503afec1_RegisterAuthority.java,1,0.0,,,,,,,,,,,,,0.0,0.0,0.0,3.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0
1dab2cdf37df95b09a0f1f22e38a793c503afec1_ResetAll.java,1,0.0,,,,,0.0,0.0,0.0,8.0,,,,,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0
1dab2cdf37df95b09a0f1f22e38a793c503afec1_UnRegisterAuthority.java,1,0.0,,,,,,,,,,,,,0.0,0.0,0.0,3.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0
1dab2cdf37df95b09a0f1f22e38a793c503afec1_AuthorityConnectorManager.java,1,0.0,,,,,0.0,0.0,0.0,1.0,,,,,0.0,0.0,0.0,34.0,,,,,0.0,0.0,0.0,7.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,37.0
1dab2cdf37df95b09a0f1f22e38a793c503afec1_AuthorityConnectionManagerFactory.java,1,0.0,,,,,,,,,,,,,0.0,0.0,0.0,2.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0
1dab2cdf37df95b09a0f1f22e38a793c503afec1_IAuthorityConnectionManager.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1dab2cdf37df95b09a0f1f22e38a793c503afec1_IdleCleanupThread.java,1,0.0,,,,,0.0,0.0,0.0,1.0,,,,,0.0,0.0,0.0,7.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0
1dab2cdf37df95b09a0f1f22e38a793c503afec1_ListJobStatuses.java,1,0.0,,,,,0.0,0.0,0.0,1.0,,,,,0.0,0.0,0.0,20.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0
1dab2cdf37df95b09a0f1f22e38a793c503afec1_RunDocumentStatus.java,1,0.0,,,,,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,28.0,,,,,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,36.0
1dab2cdf37df95b09a0f1f22e38a793c503afec1_RunQueueStatus.java,1,0.0,,,,,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,28.0,,,,,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,34.0
1dab2cdf37df95b09a0f1f22e38a793c503afec1_RunSimpleHistory.java,1,0.0,,,,,0.0,0.0,0.0,1.0,,,,,0.0,0.0,0.0,19.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0
1dab2cdf37df95b09a0f1f22e38a793c503afec1_IAbortActivity.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1dab2cdf37df95b09a0f1f22e38a793c503afec1_IEventActivity.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1dab2cdf37df95b09a0f1f22e38a793c503afec1_IProcessActivity.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1dab2cdf37df95b09a0f1f22e38a793c503afec1_IRepositoryConnector.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1dab2cdf37df95b09a0f1f22e38a793c503afec1_ThrottleSpecManager.java,1,0.0,,,,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24.0,,,,,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,33.0
1dab2cdf37df95b09a0f1f22e38a793c503afec1_JobStartThread.java,1,0.0,,,,,0.0,0.0,0.0,3.0,,,,,0.0,0.0,0.0,16.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0
1dab2cdf37df95b09a0f1f22e38a793c503afec1_StufferThread.java,1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,35.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,48.0
1dab2cdf37df95b09a0f1f22e38a793c503afec1_AdminProfile.java,1,0.0,,,,,,,,,,,,,0.0,0.0,0.0,2.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0
1dab2cdf37df95b09a0f1f22e38a793c503afec1_DeleteAuthorityConnection.java,1,0.0,,,,,,,,,,,,,0.0,0.0,0.0,1.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0
1dab2cdf37df95b09a0f1f22e38a793c503afec1_DefineOutputConnection.java,1,0.0,,,,,0.0,0.0,0.0,1.0,,,,,0.0,0.0,0.0,4.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0
1dab2cdf37df95b09a0f1f22e38a793c503afec1_StartJob.java,1,0.0,,,,,,,,,,,,,0.0,0.0,0.0,1.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0
1dab2cdf37df95b09a0f1f22e38a793c503afec1_AddDocRights.java,1,0.0,,,,,,,,,,,,,0.0,0.0,0.0,1.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0
1dab2cdf37df95b09a0f1f22e38a793c503afec1_MemexSupport.java,1,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,307.0,,,,,0.0,0.0,0.0,13.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,227.0
1dab2cdf37df95b09a0f1f22e38a793c503afec1_AddDocMultiple.java,1,0.0,,,,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0
1dab2cdf37df95b09a0f1f22e38a793c503afec1_AddUserToLibrary.java,1,0.0,,,,,,,,,,,,,0.0,0.0,0.0,1.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0
d0d9ae9b67f6349564a1c773385a7219f7650c25_LockObject.java,1,0.0,,,,,,,,,,,,,0.0,0.0,0.0,5.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0
d0d9ae9b67f6349564a1c773385a7219f7650c25_ExpireThread.java,1,0.0,,,,,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,64.0
d0d9ae9b67f6349564a1c773385a7219f7650c25_JobStartThread.java,1,0.0,,,,,0.0,0.0,0.0,3.0,,,,,0.0,0.0,0.0,16.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0
a79628d47920c07e1640d7468eca1d97c614732b_AuthorityConnectionManager.java,1,0.0,,,,,0.0,0.0,0.0,1.0,,,,,0.0,0.0,0.0,1.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
348048fd6551da1835153a0b4efb9eea66c7f4e2_DCTM.java,1,0.0,,,,,0.0,0.0,0.0,1.0,,,,,0.0,0.0,0.0,2.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0
348048fd6551da1835153a0b4efb9eea66c7f4e2_FileInfo.java,1,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,3.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,5.0
348048fd6551da1835153a0b4efb9eea66c7f4e2_FilenetException.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,,,,
348048fd6551da1835153a0b4efb9eea66c7f4e2_MetadataFieldDefinition.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348048fd6551da1835153a0b4efb9eea66c7f4e2_NameDescription.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.0,,,,
348048fd6551da1835153a0b4efb9eea66c7f4e2_Filenet.java,1,0.0,,,,,0.0,0.0,0.0,1.0,,,,,0.0,0.0,0.0,2.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0
348048fd6551da1835153a0b4efb9eea66c7f4e2_HttpPoster.java,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,43.0,,,,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,29.0
348048fd6551da1835153a0b4efb9eea66c7f4e2_GetConnectionInfo.java,1,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,,,,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,11.0
348048fd6551da1835153a0b4efb9eea66c7f4e2_MatchMap.java,1,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,67.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,58.0
348048fd6551da1835153a0b4efb9eea66c7f4e2_SharedDriveHelpers.java,1,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,,,,,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,24.0
348048fd6551da1835153a0b4efb9eea66c7f4e2_SharedDriveParameters.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348048fd6551da1835153a0b4efb9eea66c7f4e2_IDynamicResultSet.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348048fd6551da1835153a0b4efb9eea66c7f4e2_JDBCConnection.java,1,0.0,,,,,2.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,138.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,17.0,0.0,0.0,0.0,46.0,1.0,0.0,0.0,137.0
348048fd6551da1835153a0b4efb9eea66c7f4e2_JDBCConnectionFactory.java,1,0.0,,,,,,,,,,,,,0.0,0.0,0.0,45.0,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,20.0
348048fd6551da1835153a0b4efb9eea66c7f4e2_JDBCConnector.java,1,0.0,,,,,0.0,0.0,0.0,23.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,93.0,,,,,4.0,0.0,0.0,20.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,182.0
348048fd6551da1835153a0b4efb9eea66c7f4e2_JDBCConstants.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348048fd6551da1835153a0b4efb9eea66c7f4e2_LivelinkConnector.java,1,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,721.0,1.0,0.0,0.0,2.0,28.0,0.0,0.0,38.0,0.0,0.0,0.0,106.0,0.0,0.0,0.0,531.0
348048fd6551da1835153a0b4efb9eea66c7f4e2_MemexConnector.java,1,0.0,0.0,0.0,0.0,3.0,14.0,0.0,0.0,8.0,0.0,0.0,0.0,2.0,11.0,0.0,0.0,145.0,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,112.0
348048fd6551da1835153a0b4efb9eea66c7f4e2_ConnectionConfig.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0
348048fd6551da1835153a0b4efb9eea66c7f4e2_IThrottledConnection.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348048fd6551da1835153a0b4efb9eea66c7f4e2_WebcrawlerConfig.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348048fd6551da1835153a0b4efb9eea66c7f4e2_WebcrawlerConnector.java,1,0.0,,,,,,,,,0.0,0.0,0.0,1.0,,,,,,,,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,,,,
348048fd6551da1835153a0b4efb9eea66c7f4e2_SetupAgentConnection.java,1,0.0,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0
348048fd6551da1835153a0b4efb9eea66c7f4e2_UnRegister.java,1,0.0,,,,,,,,,,,,,0.0,0.0,0.0,3.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0
348048fd6551da1835153a0b4efb9eea66c7f4e2_Uninstall.java,1,0.0,,,,,,,,,,,,,0.0,0.0,0.0,1.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0
348048fd6551da1835153a0b4efb9eea66c7f4e2_XMLWriterContext.java,1,0.0,,,,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,,,,,1.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,27.0
348048fd6551da1835153a0b4efb9eea66c7f4e2_OutputConnection.java,1,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,5.0
348048fd6551da1835153a0b4efb9eea66c7f4e2_DBDrop.java,1,0.0,,,,,,,,,,,,,0.0,0.0,0.0,4.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0
348048fd6551da1835153a0b4efb9eea66c7f4e2_CacheManager.java,1,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,157.0,,,,,5.0,0.0,0.0,17.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,161.0
348048fd6551da1835153a0b4efb9eea66c7f4e2_BinaryInput.java,1,0.0,,,,,,,,,,,,,0.0,0.0,0.0,5.0,,,,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0
348048fd6551da1835153a0b4efb9eea66c7f4e2_ConfigParams.java,1,0.0,,,,,0.0,0.0,0.0,10.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,25.0,,,,,3.0,0.0,0.0,10.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,66.0
348048fd6551da1835153a0b4efb9eea66c7f4e2_IDatabase.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348048fd6551da1835153a0b4efb9eea66c7f4e2_IKeystoreManager.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348048fd6551da1835153a0b4efb9eea66c7f4e2_ILockManager.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348048fd6551da1835153a0b4efb9eea66c7f4e2_IThreadContext.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348048fd6551da1835153a0b4efb9eea66c7f4e2_ResultSpecification.java,1,0.0,,,,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,,,,,2.0,0.0,0.0,2.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,26.0
348048fd6551da1835153a0b4efb9eea66c7f4e2_SpecificationNode.java,1,0.0,,,,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,,,,,2.0,0.0,0.0,4.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,14.0
348048fd6551da1835153a0b4efb9eea66c7f4e2_TempFileCharacterInput.java,1,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,,,,,0.0,0.0,0.0,6.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,14.0
348048fd6551da1835153a0b4efb9eea66c7f4e2_ThreadContextFactory.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,,,,
348048fd6551da1835153a0b4efb9eea66c7f4e2_LockManager.java,1,0.0,,,,,0.0,0.0,0.0,47.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,118.0,0.0,0.0,0.0,8.0,5.0,0.0,0.0,22.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,205.0
348048fd6551da1835153a0b4efb9eea66c7f4e2_AuthorizationResponse.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.0,,,,
348048fd6551da1835153a0b4efb9eea66c7f4e2_CacheKeyFactory.java,1,0.0,,,,,,,,,,,,,0.0,0.0,0.0,3.0,,,,,,,,,0.0,0.0,0.0,7.0,0.0,0.0,0.0,3.0
348048fd6551da1835153a0b4efb9eea66c7f4e2_IAuthorityConnection.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348048fd6551da1835153a0b4efb9eea66c7f4e2_IAuthorityConnectionManager.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348048fd6551da1835153a0b4efb9eea66c7f4e2_IAuthorityConnectorManager.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348048fd6551da1835153a0b4efb9eea66c7f4e2_IdleCleanupThread.java,1,0.0,,,,,0.0,0.0,0.0,1.0,,,,,0.0,0.0,0.0,7.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0
348048fd6551da1835153a0b4efb9eea66c7f4e2_RequestQueue.java,1,0.0,,,,,0.0,0.0,0.0,1.0,,,,,0.0,0.0,0.0,1.0,,,,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
348048fd6551da1835153a0b4efb9eea66c7f4e2_RunQueueStatus.java,1,0.0,,,,,0.0,0.0,0.0,7.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,42.0,,,,,1.0,0.0,0.0,6.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,61.0
