ID,Success,Real label,BooleanExchange S->F,BooleanExchange F->F,BooleanExchange F->S,BooleanExchange S->S,LoopExchange S->F,LoopExchange F->F,LoopExchange F->S,LoopExchange S->S,PermuteStatement S->F,PermuteStatement F->F,PermuteStatement F->S,PermuteStatement S->S,ReorderCondition S->F,ReorderCondition F->F,ReorderCondition F->S,ReorderCondition S->S,SwitchToIf S->F,SwitchToIf F->F,SwitchToIf F->S,SwitchToIf S->S,TryCatch S->F,TryCatch F->F,TryCatch F->S,TryCatch S->S,UnusedStatement S->F,UnusedStatement F->F,UnusedStatement F->S,UnusedStatement S->S,VariableRenaming S->F,VariableRenaming F->F,VariableRenaming F->S,VariableRenaming S->S
2f93c5974bc255bbc8a0fedbc0f398c69e50273a_Zeppelin.java,1,0.0,,,,,,,,,,,,,0.0,0.0,0.0,9.0,,,,,1.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,19.0
2f93c5974bc255bbc8a0fedbc0f398c69e50273a_JobRunner.java,1,0.0,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
c4c126b3bb60ab740109f65d64358cdd96878922_SchemaSpec.java,1,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
c4c126b3bb60ab740109f65d64358cdd96878922_ZeppelinApplication.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3a49b62b9452f86a594c91a35d5fb3ec2a032adf_ParamSpec.java,1,0.0,,,,,,,,,,,,,0.0,0.0,0.0,15.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,9.0
3a49b62b9452f86a594c91a35d5fb3ec2a032adf_ColumnDesc.java,1,0.0,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,,,,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,9.0
e00a264ce88b000295b4b8e6a429c9f112790b13_Schema.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e00a264ce88b000295b4b8e6a429c9f112790b13_ZDD.java,1,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
f5c75487652a894f0a0ff9d7cc4893d7c4985213_MetaApplication.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0
f5c75487652a894f0a0ff9d7cc4893d7c4985213_ZDD.java,1,0.0,,,,,,,,,,,,,0.0,0.0,0.0,31.0,,,,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,18.0
ffa6c37fe8bcfcbc55cf241ed5a75384d8229663_MetaApplication.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
ffa6c37fe8bcfcbc55cf241ed5a75384d8229663_ZeppelinApplication.java,1,0.0,,,,,,,,,,,,,0.0,0.0,0.0,1.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0
ffa6c37fe8bcfcbc55cf241ed5a75384d8229663_ZDD.java,0,0.0,,,,,0.0,1.0,0.0,0.0,,,,,0.0,42.0,0.0,0.0,,,,,0.0,5.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,19.0,0.0,0.0
a781de31afc34db6a09e6c8b60ea28ff171eb93a_ZeppelinConfiguration.java,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09a97a410ac5e94485fe32272e276b1c95de9d19_Exec.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
c3fff5e89e00c588f906135b88fbd30e63e89447_ZeppelinConfiguration.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c3fff5e89e00c588f906135b88fbd30e63e89447_ZeppelinServer.java,0,0.0,,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,4.0,0.0
b6a2034476c3753bb514e2e96cf604ef96e6f614_Base.java,0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0f48808a4a501d5b86bf32708768bd629edc7fba_ColumnSpec.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
0f48808a4a501d5b86bf32708768bd629edc7fba_Chart.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.0,,,,
835121ab3fab6195fd93aa84135c9ce60498da32_Q.java,1,0.0,,,,,,,,,,,,,0.0,0.0,0.0,6.0,,,,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0
98bc5f32c42b047e6d5f92c044eac7c631abf124_Q.java,1,0.0,,,,,,,,,,,,,0.0,0.0,0.0,6.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
b0862c7aaa62be216c2a0ea79e3462c24fc88b7e_Q.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b0862c7aaa62be216c2a0ea79e3462c24fc88b7e_ZQLException.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a5830373b7ddf41478bad1f0343915dba69840c7_Base.java,0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
116d0d77f14924bee0742ec4e21e2291e4cb3aaf_ResultData.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116d0d77f14924bee0742ec4e21e2291e4cb3aaf_ResultDataStream.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fac8161378ef1fb7d40a5ec168ee4fbe2d9a63d9_Analyze.java,1,0.0,,,,,,,,,,,,,0.0,0.0,0.0,1.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0
470824fdac1cf2a1e7bd76a9de9d830a21fa0a5e_ZQLSession.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0472fd7b9b8e5a40172eed867670e119b26dfe89_Job.java,1,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,
0472fd7b9b8e5a40172eed867670e119b26dfe89_ZQLSession.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,,,,
6618016221d311ba64be2b6f52591d28cc6c1c08_ZQL.java,1,0.0,,,,,,,,,,,,,0.0,0.0,0.0,2.0,,,,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0
6618016221d311ba64be2b6f52591d28cc6c1c08_ZQLSession.java,1,0.0,,,,,,,,,0.0,0.0,0.0,1.0,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0
7cfc5288f4ddc7734658859f57ae5ca5d36f0067_L.java,1,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,30.0,,,,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,15.0
7cfc5288f4ddc7734658859f57ae5ca5d36f0067_Z.java,1,0.0,,,,,,,,,,,,,0.0,0.0,0.0,10.0,,,,,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,12.0
bd7a40af1ffa165eb2582a3d62685cec589e36bc_Q.java,0,0.0,,,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,36.0,0.0,0.0,,,,,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,18.0,0.0,0.0
5dd41b67366ccb75dd0fb7010819ca6e4b131e26_Q.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8db09681097832129e72aac943d55f917b953814_ZeppelinServer.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8db09681097832129e72aac943d55f917b953814_ZQL.java,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,11.0
5fdfcb30ac69343d699fae9f58876511aba7e051_ZQLSessionManager.java,1,0.0,,,,,,,,,,,,,0.0,0.0,0.0,2.0,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0
a6346843078c9add336f198beb21bb00c886b26f_ZQLSession.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
a6346843078c9add336f198beb21bb00c886b26f_Z.java,1,0.0,,,,,,,,,,,,,0.0,0.0,0.0,15.0,,,,,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,16.0
c30890239c613546047bd0d06c6ea17105bf260f_ZeppelinConfiguration.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c30890239c613546047bd0d06c6ea17105bf260f_L.java,1,0.0,,,,,,,,,,,,,0.0,0.0,0.0,18.0,,,,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0
c30890239c613546047bd0d06c6ea17105bf260f_Q.java,1,0.0,,,,,,,,,,,,,0.0,0.0,0.0,4.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,9.0
d5b7216c9fd06d73c119cbc23710e3e538d92bc1_ZeppelinServer.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0a64acc534353179068e19a2e1b934b4f4ef122f_Util.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c288a74dd6f8e72114a6efea81574dc0876482a0_ZeppelinConfiguration.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a32c3e35110389e835a6e97103295111392a731c_Z.java,1,0.0,,,,,,,,,,,,,0.0,0.0,0.0,3.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,
8605890e7993598cbf786bacd814f8c30b14a91c_Z.java,1,0.0,,,,,,,,,,,,,0.0,0.0,0.0,5.0,,,,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,9.0
8582b48048c2411dbe5b15a0f32e134d9698b57c_L.java,1,0.0,,,,,,,,,,,,,0.0,0.0,0.0,19.0,,,,,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,7.0
b6abc922e33134f834b6043f3d73e62034b01330_Q.java,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0
4599c3c2cd13cc6a753b52e73ab93a3efb03f72c_ZQLSessionManager.java,1,0.0,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,8.0
d72aa37755a98e7a2f0653699da7907bc5566846_ZeppelinConfiguration.java,0,0.0,,,,,,,,,,,,,0.0,9.0,0.0,0.0,,,,,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0
579f29601c41c203f6ddafec2006f0895256a91b_ZeppelinServer.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
579f29601c41c203f6ddafec2006f0895256a91b_Z.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abc3478f7eebddd5898a4e1986a7e380c3d5d9c2_ZQLSessionManager.java,0,0.0,,,,,,,,,,,,,0.0,23.0,0.0,0.0,,,,,0.0,9.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,30.0,0.0,0.0
abc3478f7eebddd5898a4e1986a7e380c3d5d9c2_Base.java,1,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
e95f9c10a6f1be4ed81aa0d43e4ff54b0f6e4f88_Job.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e95f9c10a6f1be4ed81aa0d43e4ff54b0f6e4f88_ZQLSessionManager.java,1,0.0,,,,,,,,,,,,,0.0,0.0,0.0,4.0,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,5.0
e95f9c10a6f1be4ed81aa0d43e4ff54b0f6e4f88_Z.java,1,0.0,,,,,,,,,,,,,6.0,0.0,0.0,4.0,,,,,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,17.0,0.0,0.0,1.0
51391e5cc389e127aa0d7a78a03491296ede394f_ZeppelinConfiguration.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51391e5cc389e127aa0d7a78a03491296ede394f_RedirectStatement.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76f24941df8ed849f9934ec2fb82fbd5aad431d1_Zeppelin.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713a83f2d4e11f1f97f5d37f52f78c5f2c9aab26_ZeppelinServer.java,0,0.0,,,,,,,,,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,13.0,0.0,0.0
713a83f2d4e11f1f97f5d37f52f78c5f2c9aab26_WicketApplication.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5c6a5ea1dffa5f3b49bdc802df64c6cbdcd5e10a_ZQLSession.java,1,0.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0
5c6a5ea1dffa5f3b49bdc802df64c6cbdcd5e10a_HiveConnection.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8c9a07c74ac111a87acbee278c8bc58c97954f61_HiveConnection.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8c9a07c74ac111a87acbee278c8bc58c97954f61_AbstractResult.java,1,0.0,,,,,0.0,0.0,0.0,1.0,,,,,0.0,0.0,0.0,5.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0
919ef058bca514c451ee433fe223735002214537_ZeppelinConfiguration.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8fdb1f7f5ad3947d00d300af7c5b1b59907ad902_ZQLSession.java,0,0.0,,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,,,,,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,1.0,0.0
8fdb1f7f5ad3947d00d300af7c5b1b59907ad902_ZeppelinConnection.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8fdb1f7f5ad3947d00d300af7c5b1b59907ad902_HiveZeppelinConnection.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,,,,
ff6d3cc34a09861c2fa811e2fd0f481eae28dbd4_HiveZeppelinDriver.java,1,0.0,,,,,,,,,,,,,0.0,0.0,0.0,1.0,,,,,,,,,0.0,0.0,0.0,1.0,,,,
1cd76745f09a7de97e07709a09e769fbc885d692_ZQLSessionManager.java,1,0.0,,,,,,,,,,,,,0.0,0.0,0.0,4.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0
a76c0b324e97124a7dfaef737671339f00530416_ZQLJobManager.java,1,0.0,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,68.0,,,,,0.0,0.0,0.0,22.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,101.0
e9e3d10350103747355649aabbfc3647c4c04bef_Job.java,0,0.0,,,,,,,,,,,,,0.0,1.0,2.0,0.0,,,,,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0
f6151749899a4e6f4819e4f309c27a1c49120e77_ZAN.java,1,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,8.0
c25835612f11fd6f9a6235802fb1e3aac5617291_ZeppelinIT.java,1,1.0,,,,,,,,,,,,,0.0,0.0,0.0,4.0,,,,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9.0
55c7e95ae03761bcf4102f1204eb1df9caf9be18_ZeppelinIT.java,1,0.0,,,,,,,,,,,,,1.0,0.0,0.0,1.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0
411a14abfffb607fb2ed1d0314be222f0fd0db4c_ZeppelinIT.java,1,1.0,,,,,,,,,,,,,0.0,0.0,0.0,8.0,,,,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,17.0
e41773b59f372505a7c65b063f9b23a9820f0a26_ZeppelinIT.java,1,0.0,,,,,,,,,,,,,0.0,0.0,0.0,3.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0
9f6bb6bd5118d13e176869c3aac3adafce7e25cf_ZQL.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25da300345695f3f0becce23e2fe9e3612136476_Job.java,1,0.0,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,,,,,0.0,0.0,0.0,3.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,5.0
7120ff86260ec19e2fd82fbf40e594b9accf2b33_ZeppelinCli.java,1,0.0,,,,,0.0,0.0,0.0,1.0,,,,,0.0,0.0,0.0,4.0,,,,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,0.0,0.0,22.0
7120ff86260ec19e2fd82fbf40e594b9accf2b33_Q.java,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,5.0,,,,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,20.0
7120ff86260ec19e2fd82fbf40e594b9accf2b33_Z.java,0,0.0,,,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,0.0,0.0,,,,,0.0,8.0,1.0,0.0,0.0,13.0,0.0,0.0,0.0,29.0,0.0,0.0
9b98807dcee2e8e99bf294ab14c0a047c91b3dda_UtilsForTests.java,1,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0
c07c7714ded46a76ed50549bef6f70a69fa61060_L.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c07c7714ded46a76ed50549bef6f70a69fa61060_UtilsForTests.java,1,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0
13483003af8323f096bda0034a933248b31e4049_ExecDriver.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13483003af8323f096bda0034a933248b31e4049_AnnotationStatement.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,,,,
13483003af8323f096bda0034a933248b31e4049_Z.java,1,0.0,,,,,1.0,0.0,0.0,0.0,,,,,10.0,0.0,0.0,1.0,,,,,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0
13483003af8323f096bda0034a933248b31e4049_TestDriverConnection.java,0,0.0,,,,,,,,,,,,,0.0,9.0,0.0,0.0,,,,,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,10.0,0.0,0.0
4f632db1dade203e0d86099e107f261c87300845_ZeppelinConfiguration.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f632db1dade203e0d86099e107f261c87300845_TestDriver.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9a569f07398d407ef8202374ef62588af72a93af_ZANCli.java,1,0.0,,,,,,,,,0.0,0.0,0.0,1.0,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0
3498dfa1a31dd094fd83a5ac7387aeba36ed1238_ZQLJob.java,1,0.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0
3498dfa1a31dd094fd83a5ac7387aeba36ed1238_TestDriver.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470b2bc288e2c93d5c9e7e3d1d226b74ab22c79_ZeppelinConfiguration.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470b2bc288e2c93d5c9e7e3d1d226b74ab22c79_MockDriver.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,,,,
317bc875129e4bce465928062157c91e40822343_ZeppelinDriverFactory.java,1,0.0,,,,,,,,,,,,,0.0,0.0,0.0,2.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,8.0
7007b142a9c549c39864535f8d336f68b133dce2_MockDriver.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7007b142a9c549c39864535f8d336f68b133dce2_ZQL.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d5185fae23b82025324f11c4bc3f8053555d7f02_ZQLJob.java,1,0.0,,,,,,,,,,,,,0.0,0.0,0.0,3.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
dda73797e5283147c35b929b4dfe2789240b5bd6_ZeppelinDriver.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dda73797e5283147c35b929b4dfe2789240b5bd6_MockDriver.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d4d004c3715589e44daeb124ec52752e714176e4_Q.java,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,,,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0
f0ee8f5d1318b6ea694e1423d15a84960ffd758b_MockDriver.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
f0ee8f5d1318b6ea694e1423d15a84960ffd758b_AnnotationStatement.java,1,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
c58b690930e1b9428396358d4873661797e8c6c9_ZeppelinDriverFactory.java,0,0.0,,,,,,,,,,,,,0.0,7.0,0.0,0.0,,,,,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,28.0,0.0,0.0
fb278c7e04e2c962e8a5d8e2dc83638f30cb6ad6_HiveZeppelinDriver.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fb278c7e04e2c962e8a5d8e2dc83638f30cb6ad6_ZeppelinDriver.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fb278c7e04e2c962e8a5d8e2dc83638f30cb6ad6_ZeppelinDriverFactory.java,1,0.0,,,,,,,,,,,,,0.0,0.0,0.0,6.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0
e5593bb0b1650a6461b26e8d948c624721a5b05a_ZeppelinDriverFactory.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a9e802fee8c23641fe34f36014a15c8e5472044d_UtilsForTests.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
ca6687fafddba2d69175021725b525d308cda054_ZANCli.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ca6687fafddba2d69175021725b525d308cda054_ZQLRestApi.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e6b5c5f3b2302755aeed7d96ad084c8f37f6a94e_ZQLJobManager.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
