ID,Success,Real label,BooleanExchange S->F,BooleanExchange F->F,BooleanExchange F->S,BooleanExchange S->S,LoopExchange S->F,LoopExchange F->F,LoopExchange F->S,LoopExchange S->S,PermuteStatement S->F,PermuteStatement F->F,PermuteStatement F->S,PermuteStatement S->S,ReorderCondition S->F,ReorderCondition F->F,ReorderCondition F->S,ReorderCondition S->S,SwitchToIf S->F,SwitchToIf F->F,SwitchToIf F->S,SwitchToIf S->S,TryCatch S->F,TryCatch F->F,TryCatch F->S,TryCatch S->S,UnusedStatement S->F,UnusedStatement F->F,UnusedStatement F->S,UnusedStatement S->S,VariableRenaming S->F,VariableRenaming F->F,VariableRenaming F->S,VariableRenaming S->S
cfd2ecb8d049c1b51b2c1e6d5fd02edd5d3c26e8_ServerAdminClient.java,1,0.0,,,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,
cfd2ecb8d049c1b51b2c1e6d5fd02edd5d3c26e8_Version.java,0,1.0,,,,,,,,,,,,,0.0,0.0,2.0,0.0,,,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,
cfd2ecb8d049c1b51b2c1e6d5fd02edd5d3c26e8_ZooDefs.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cfd2ecb8d049c1b51b2c1e6d5fd02edd5d3c26e8_PurgeTxnLog.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cfd2ecb8d049c1b51b2c1e6d5fd02edd5d3c26e8_ServerConfig.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cfd2ecb8d049c1b51b2c1e6d5fd02edd5d3c26e8_SessionTracker.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cfd2ecb8d049c1b51b2c1e6d5fd02edd5d3c26e8_FollowerSessionTracker.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cfd2ecb8d049c1b51b2c1e6d5fd02edd5d3c26e8_GenerateLoad.java,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0a81c16c4c921ef52179b943dd046fc72022ccc6_ServerAdminClient.java,0,0.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,0.0,0.0,,,,,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,80.0,0.0
0a81c16c4c921ef52179b943dd046fc72022ccc6_Follower.java,0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,,0.0,35.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,40.0,0.0
31d99a300ad9b0c66905333c7775321a58345ed6_SledgeHammer.java,1,0.0,,,,,3.0,0.0,0.0,0.0,,,,,7.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0
31d99a300ad9b0c66905333c7775321a58345ed6_ZooKeeperTestClient.java,0,0.0,0.0,5.0,0.0,0.0,,,,,0.0,0.0,1.0,0.0,0.0,66.0,0.0,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24.0,0.0
ab761fc1b371c7e3039784c918693025a0052b9b_JFile.java,0,0.0,,,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0
774bda809bf4c17941eacddccf6298d57f1737a9_ZooKeeper.java,0,0.0,0.0,1.0,0.0,0.0,,,,,0.0,0.0,1.0,0.0,0.0,30.0,0.0,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0
dbd65f592ba1398b9b8ac371917cb2b9e65eaff2_DataTree.java,1,0.0,,,,,,,,,,,,,2.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0
8a22ee2a08d3d00a2085459c5f1941648a12ec98_FollowerRequestProcessor.java,1,0.0,,,,,1.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
509ded419f592b49d0886bdc30a27fe5b8560a3a_ServerAdminClient.java,0,0.0,,,,,,,,,,,,,0.0,27.0,0.0,0.0,,,,,0.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,76.0,0.0
509ded419f592b49d0886bdc30a27fe5b8560a3a_ZooKeeperServer.java,0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,,0.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,25.0,0.0
ed70d2edcb78a7e30ae60170ea986fb85e862b4b_ObservableZooKeeperServer.java,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ed70d2edcb78a7e30ae60170ea986fb85e862b4b_ObservableQuorumPeer.java,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435bc0ff5db851d341c373bc515f6a618691e6c4_SessionTrackerImpl.java,0,0.0,,,,,0.0,1.0,0.0,0.0,,,,,0.0,20.0,0.0,0.0,,,,,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,13.0,0.0
a07a03d70b56ab26f4a790ef1e9941a06b478b84_Utils.java,1,0.0,,,,,1.0,0.0,0.0,0.0,,,,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0
92c538d4d830d61fcaa4346c356e63d8f23bd2f3_ClientCnxn.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4cdb4305ad4acd8189b4f771b30f05d4cf68703e_ManagedZooKeeperServer.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4cdb4305ad4acd8189b4f771b30f05d4cf68703e_ManagedQuorumPeer.java,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4cdb4305ad4acd8189b4f771b30f05d4cf68703e_ManagedQuorumPeerMain.java,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4cdb4305ad4acd8189b4f771b30f05d4cf68703e_ClientCnxn.java,1,1.0,0.0,0.0,0.0,1.0,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,,,,,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
4cdb4305ad4acd8189b4f771b30f05d4cf68703e_NIOServerCnxn.java,0,0.0,,,,,,,,,,,,,0.0,3.0,0.0,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0
4cdb4305ad4acd8189b4f771b30f05d4cf68703e_SessionTrackerImpl.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4cdb4305ad4acd8189b4f771b30f05d4cf68703e_LeaderZooKeeperServer.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4cdb4305ad4acd8189b4f771b30f05d4cf68703e_QuorumCnxManager.java,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
931322a7c7287a715b4aa7046d4af4f42ddd5cd3_ZooDefs.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
931322a7c7287a715b4aa7046d4af4f42ddd5cd3_GenerateLoad.java,1,0.0,,,,,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,65.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,29.0
3553137b9a7e8d804fdb378be23196a74afaf731_LeaderElection.java,0,0.0,,,,,0.0,2.0,0.0,0.0,,,,,0.0,23.0,0.0,0.0,,,,,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,30.0,0.0
d349e7bd5ec70f62f75c6bd3c986fcd29e1b3a4c_ZooKeeperMain.java,1,0.0,,,,,,,,,,,,,4.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
d349e7bd5ec70f62f75c6bd3c986fcd29e1b3a4c_DataTree.java,1,1.0,,,,,,,,,,,,,0.0,0.0,0.0,13.0,,,,,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0
d349e7bd5ec70f62f75c6bd3c986fcd29e1b3a4c_ServerCnxn.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d349e7bd5ec70f62f75c6bd3c986fcd29e1b3a4c_ClientBase.java,0,0.0,,,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
d349e7bd5ec70f62f75c6bd3c986fcd29e1b3a4c_ZooKeeperTestClient.java,0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,70.0,0.0,0.0,,,,,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,29.0,0.0
ad482ad24cc864686f268b71896606091d92a00f_ClientWatchManager.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0254f868ca34105308ac3524c73111d8d770091e_ManagedZooKeeperServer.java,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0254f868ca34105308ac3524c73111d8d770091e_ObservableZooKeeperServer.java,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0254f868ca34105308ac3524c73111d8d770091e_ManagedQuorumPeer.java,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0254f868ca34105308ac3524c73111d8d770091e_ObservableQuorumPeer.java,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0
0254f868ca34105308ac3524c73111d8d770091e_SyncRequestProcessor.java,1,1.0,,,,,0.0,0.0,0.0,2.0,,,,,0.0,0.0,0.0,9.0,,,,,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
0254f868ca34105308ac3524c73111d8d770091e_FollowerHandler.java,0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,39.0,0.0
0254f868ca34105308ac3524c73111d8d770091e_LeaderZooKeeperServer.java,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0254f868ca34105308ac3524c73111d8d770091e_QuorumPeerMain.java,0,0.0,,,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0
0c6294e6cab2befc330b8a5c05ceeb156550c2fe_ObservableQuorumPeer.java,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0c6294e6cab2befc330b8a5c05ceeb156550c2fe_AuthFastLeaderElection.java,0,0.0,,,,,,,,,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,,,,,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0
