ID,Success,Real label,BooleanExchange S->F,BooleanExchange F->F,BooleanExchange F->S,BooleanExchange S->S,LoopExchange S->F,LoopExchange F->F,LoopExchange F->S,LoopExchange S->S,PermuteStatement S->F,PermuteStatement F->F,PermuteStatement F->S,PermuteStatement S->S,ReorderCondition S->F,ReorderCondition F->F,ReorderCondition F->S,ReorderCondition S->S,SwitchToIf S->F,SwitchToIf F->F,SwitchToIf F->S,SwitchToIf S->S,TryCatch S->F,TryCatch F->F,TryCatch F->S,TryCatch S->S,UnusedStatement S->F,UnusedStatement F->F,UnusedStatement F->S,UnusedStatement S->S,VariableRenaming S->F,VariableRenaming F->F,VariableRenaming F->S,VariableRenaming S->S
9bcc9a37a3cddf39e02acb92c4265a8f63bf93b5_Template.java,0,1.0,0.0,3.0,0.0,0.0,,,,,,,,,0.0,22.0,0.0,0.0,,,,,0.0,8.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,19.0,0.0,0.0
d1d36daa13d0c24895a498cc6e3aa0821ae5944a_Params.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d1d36daa13d0c24895a498cc6e3aa0821ae5944a_Resolver.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ed1a2b03a19cddbd2c0046f5d45e627f611032de_WebHdfsPivot.java,1,0.0,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0
2e6464cb8cc4b122083d8d6efdc5cac5ee25abcb_WebHdfsPivot.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2e6464cb8cc4b122083d8d6efdc5cac5ee25abcb_MockServlet.java,1,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0
1fb9def1bae0e46506954e33d489dd0c1f5999ca_UrlRewriteResponse.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1fb9def1bae0e46506954e33d489dd0c1f5999ca_ParamResolver.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1fb9def1bae0e46506954e33d489dd0c1f5999ca_TempletonDemo.java,1,0.0,,,,,,,,,0.0,0.0,0.0,1.0,,,,,,,,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0
0b2d7c958d517fcee295b7c0db5c16a8d5c1821d_EmbeddedApacheDirectoryServer.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0b2d7c958d517fcee295b7c0db5c16a8d5c1821d_MockRequestMatcher.java,1,0.0,,,,,,,,,,,,,0.0,0.0,0.0,60.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0
0b2d7c958d517fcee295b7c0db5c16a8d5c1821d_MockServerImpl.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c5bc4c7f676286055e47b81041bdcecf30073607_GatewayMessages.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c5bc4c7f676286055e47b81041bdcecf30073607_Matcher.java,1,0.0,,,,,0.0,0.0,0.0,1.0,,,,,0.0,0.0,0.0,14.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0
43b754dd18c04d68ce5e7fd34997a5c49b7e7159_UrlConnectionPivot.java,1,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,21.0
ca5f237f0dac69f32e80c786b2833bca6a4c8348_GatewayFilter.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ca5f237f0dac69f32e80c786b2833bca6a4c8348_MockParams.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5dd00a0063bab4fc886895ebd73eefbbf0f63439_JaasLoginFilter.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5dd00a0063bab4fc886895ebd73eefbbf0f63439_FunctionalTests.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5dd00a0063bab4fc886895ebd73eefbbf0f63439_UnitTests.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0c2a1b9296ab4b7f2248bbfdf71d6b6f724c4eda_GatewayConfig.java,1,0.0,,,,,,,,,,,,,1.0,0.0,0.0,2.0,,,,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,6.0
0c2a1b9296ab4b7f2248bbfdf71d6b6f724c4eda_ResourceConfigFactory.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e0e9916fccf77434a44b41ebe7d60a99c8f58cb3_TestMessageLoggerFactory.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
be9afe5e90fb052300e510734c160c0702f54128_Log4jMessageLogger.java,1,0.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0
be9afe5e90fb052300e510734c160c0702f54128_GatewayMessages.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
be9afe5e90fb052300e510734c160c0702f54128_GatewayServer.java,1,0.0,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,,,,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,10.0
07be2d1261c3290160cbc32fbda22e9146648d54_HdfsConfigFactory.java,1,0.0,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0
07be2d1261c3290160cbc32fbda22e9146648d54_ResourceConfigFactory.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07be2d1261c3290160cbc32fbda22e9146648d54_XmlClusterTopologyRules.java,1,0.0,,,,,,,,,,,,,0.0,0.0,0.0,14.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,
a364e4523a35c819f7f3ea3900654c2ac56ab1ba_XmlClusterDescriptorRules.java,1,0.0,,,,,,,,,,,,,0.0,0.0,0.0,48.0,,,,,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
44e4b761bc9a885bbc03f0ba60166bf3f8ee1838_ClusterDescriptorFactory.java,1,0.0,,,,,0.0,0.0,0.0,2.0,,,,,0.0,0.0,0.0,4.0,,,,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,23.0
3bd467d739450b956f7f0f47257647596e51b2c3_GatewayMessages.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3bd467d739450b956f7f0f47257647596e51b2c3_FileClusterTopologyProvider.java,0,0.0,,,,,,,,,,,,,0.0,2.0,0.0,0.0,,,,,0.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,16.0,0.0,0.0
75e4a0b0480fbc9c293429975ef385f0f375fe5c_GatewayServer.java,1,1.0,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,,,,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,25.0
1d19d51942a53de0b7a617af3230042c300ed1ac_GatewayResources.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f8e94a399e3e779c80a4887819af7a0f7ac3382e_ClusterFilterParamDescriptor.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7e6fa1eb15a21d0df81639f4854ecfa78cf41b9d_GatewayFactory.java,1,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,16.0
7e6fa1eb15a21d0df81639f4854ecfa78cf41b9d_ClusterFilterDescriptorFactory.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7e6fa1eb15a21d0df81639f4854ecfa78cf41b9d_FilterParamDescriptor.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7e6fa1eb15a21d0df81639f4854ecfa78cf41b9d_ResourceParamDescriptor.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7e6fa1eb15a21d0df81639f4854ecfa78cf41b9d_ClusterDescriptorImpl.java,1,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0
7e6fa1eb15a21d0df81639f4854ecfa78cf41b9d_ResourceDescriptorImpl.java,1,0.0,,,,,,,,,,,,,0.0,0.0,0.0,1.0,,,,,0.0,0.0,0.0,6.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,9.0
9de1b50b9bb4ddd66bd65d964127d3440efc943e_DeploymentFactory.java,1,0.0,,,,,,,,,0.0,0.0,0.0,1.0,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0
9de1b50b9bb4ddd66bd65d964127d3440efc943e_DeploymentResourceDescriptorFactory.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6cfe2a37160da1d322514dd3f2bb2512ee61fafe_AuthnDeploymentFilterDescriptorFactory.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6cfe2a37160da1d322514dd3f2bb2512ee61fafe_ClusterDescriptorFactory.java,0,0.0,,,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0
f2986563e94fdf56b2b42a3857c01b61233264db_HdfsDeploymentResourceDescriptorFactory.java,1,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,,,,,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,23.0
146f055a2953c25ddf4fbcdd4c0f2aee59175c82_DeploymentFactory.java,1,0.0,,,,,,,,,0.0,0.0,0.0,1.0,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0
146f055a2953c25ddf4fbcdd4c0f2aee59175c82_PivotDeploymentFilterDescriptorFactory.java,1,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0
146f055a2953c25ddf4fbcdd4c0f2aee59175c82_XmlClusterDescriptorExporter.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146f055a2953c25ddf4fbcdd4c0f2aee59175c82_FileTopologyProvider.java,1,0.0,,,,,,,,,,,,,0.0,0.0,0.0,3.0,,,,,0.0,0.0,0.0,6.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,25.0
146f055a2953c25ddf4fbcdd4c0f2aee59175c82_TopologyProvider.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345e4fc5ab5306b2befae2aeb73f9e268be359f5_GatewayDeploymentContributor.java,1,0.0,,,,,,,,,,,,,0.0,0.0,0.0,1.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0
345e4fc5ab5306b2befae2aeb73f9e268be359f5_RewriteFilterDescriptorFactory.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
001540def60058996d8685f12a04b1a466bb800c_GatewayFactory.java,1,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0
001540def60058996d8685f12a04b1a466bb800c_GatewayParamDescriptorImpl.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0
001540def60058996d8685f12a04b1a466bb800c_ClusterDescriptor.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e5e1c8279342dae2cc8641d7ac37a042fbc2b411_GatewayDemoInsecure.java,1,0.0,,,,,,,,,0.0,0.0,0.0,1.0,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0
674e767d5c665b3801336830e23ee471c816368d_GatewayServer.java,1,0.0,,,,,,,,,,,,,0.0,0.0,0.0,2.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0
a1be47d66dc67b8566653b6407948283279ac845_DeploymentFactory.java,1,0.0,,,,,,,,,,,,,0.0,0.0,0.0,1.0,,,,,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0
d1d14b927bd7c4618667c4b6e0985d6bbe12617f_Urls.java,1,0.0,,,,,0.0,0.0,0.0,1.0,,,,,0.0,0.0,0.0,3.0,,,,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
d1d14b927bd7c4618667c4b6e0985d6bbe12617f_MockServlet.java,1,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0
48cc8742b0ec482e4612478c0e96726bcf06cc67_GatewayServlet.java,1,0.0,,,,,,,,,,,,,0.0,0.0,0.0,4.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0
273ec2f6c15314b79899a4bd3c239f17b79f605a_DispatchFilterDescriptorFactory.java,1,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0
273ec2f6c15314b79899a4bd3c239f17b79f605a_DispatchBase.java,1,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,12.0
273ec2f6c15314b79899a4bd3c239f17b79f605a_HdfsResourceDescriptorFactory.java,1,0.0,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,,,,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,12.0
cc2e2f2fd82cbcdea9003112658206d90046839c_GatewayDescriptorFactory.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0
409636f062394b8e349271a03a83dc152de154c2_FileTopologyProvider.java,1,0.0,,,,,,,,,,,,,0.0,0.0,0.0,3.0,,,,,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,3.0
d07e776a45d4c0cae503abf1dcecbb1740d80471_AuthnFilterDescriptorFactory.java,1,0.0,,,,,,,,,,,,,0.0,0.0,0.0,3.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0
d07e776a45d4c0cae503abf1dcecbb1740d80471_XmlGatewayDescriptorTags.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99cee6e7c037812b1fa3715af13c30b2743cd592_GatewayDescriptorFactory.java,1,0.0,,,,,0.0,0.0,0.0,1.0,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0
da30b265f981f70904ccab02172d272b454ed82c_DeploymentContributor.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cc331d86f1c37094f25d188cf2b9550bb7ef0616_ResourceDescriptorFactory.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f6aa34e605e6f209ed5d56c177596ee5ddd6032_GatewayMessages.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f6aa34e605e6f209ed5d56c177596ee5ddd6032_DispatchDeploymentContributor.java,1,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0
9f6aa34e605e6f209ed5d56c177596ee5ddd6032_FilterDescriptorImpl.java,1,0.0,,,,,,,,,,,,,0.0,0.0,0.0,1.0,,,,,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0
9f6aa34e605e6f209ed5d56c177596ee5ddd6032_ResourceDescriptorImpl.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
9f6aa34e605e6f209ed5d56c177596ee5ddd6032_XmlGatewayDescriptorRules.java,1,0.0,,,,,,,,,,,,,0.0,0.0,0.0,58.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,
9f6aa34e605e6f209ed5d56c177596ee5ddd6032_ServiceDeploymentContributor.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f6aa34e605e6f209ed5d56c177596ee5ddd6032_ServiceDeploymentContributorBase.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.0
9f6aa34e605e6f209ed5d56c177596ee5ddd6032_ResourceDescriptor.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f6aa34e605e6f209ed5d56c177596ee5ddd6032_Service.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
878adf1e0fcffbedbb055f3417701beaf909160d_ShiroDeploymentContributor.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
878adf1e0fcffbedbb055f3417701beaf909160d_WebHdfsDispatchDeploymentContributor.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,,,,
878adf1e0fcffbedbb055f3417701beaf909160d_HdfsDeploymentContributor.java,1,0.0,,,,,,,,,,,,,0.0,0.0,0.0,4.0,,,,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,12.0
4540b7bd50ff8559ab1fd675146f887096da756e_MockServer.java,1,0.0,,,,,,,,,0.0,0.0,0.0,1.0,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0
4540b7bd50ff8559ab1fd675146f887096da756e_MockServlet.java,1,0.0,,,,,,,,,,,,,0.0,0.0,0.0,2.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0
0a46ee9e72814cd5cf468af0299d60deed9265e9_IdentityAssertionHttpServletRequestWrapper.java,0,0.0,,,,,0.0,1.0,0.0,0.0,,,,,0.0,13.0,0.0,0.0,,,,,0.0,6.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,23.0,0.0,0.0
0a46ee9e72814cd5cf468af0299d60deed9265e9_GatewayFuncTestDriver.java,1,0.0,,,,,,,,,,,,,0.0,0.0,0.0,12.0,,,,,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,24.0
0a46ee9e72814cd5cf468af0299d60deed9265e9_HdfsDeploymentContributor.java,1,0.0,,,,,,,,,,,,,0.0,0.0,0.0,11.0,,,,,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,35.0
714d6af5f296d34d05933f96cfbb68555a8a9ffb_GatewayMessages.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
714d6af5f296d34d05933f96cfbb68555a8a9ffb_FileTopologyProvider.java,1,0.0,,,,,,,,,,,,,0.0,0.0,0.0,3.0,,,,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,2.0
2658edc842e38a050749f34213f10550e3d70620_GatewayConfigImpl.java,1,0.0,,,,,,,,,,,,,5.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
a632eccf41f16ba0e1c4ad082e8f1b286c3ed2a7_HdfsDeploymentContributor.java,1,0.0,,,,,,,,,,,,,0.0,0.0,0.0,4.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0
b9d5c247de7a47395af1be14f35afe3320476328_Log4jMessageLogger.java,1,0.0,,,,,,,,,,,,,0.0,0.0,0.0,2.0,,,,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,10.0
b9d5c247de7a47395af1be14f35afe3320476328_SoutMessageLogger.java,1,0.0,,,,,,,,,,,,,0.0,0.0,0.0,1.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0
d87e1ba0ebee070864672a2162353b6dd06228fc_DeploymentContributor.java,1,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0
d87e1ba0ebee070864672a2162353b6dd06228fc_PostAuthenticationFilter.java,0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,12.0,0.0,0.0
6ba3d344ec1640e160479e2b1d2b2630eb50bdc7_MessagesInvoker.java,1,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0
6ba3d344ec1640e160479e2b1d2b2630eb50bdc7_GatewayMessages.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6ba3d344ec1640e160479e2b1d2b2630eb50bdc7_JaasLoginFilter.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,3.0
6ba3d344ec1640e160479e2b1d2b2630eb50bdc7_DeploymentContext.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6ba3d344ec1640e160479e2b1d2b2630eb50bdc7_Dispatch.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6ba3d344ec1640e160479e2b1d2b2630eb50bdc7_GatewayRequest.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191987c7caf4bec34c18b670b7a5f886b3b60c5a_UrlRewriter.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191987c7caf4bec34c18b670b7a5f886b3b60c5a_UrlRewriteResponse.java,1,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,10.0
191987c7caf4bec34c18b670b7a5f886b3b60c5a_FormUrlRewriteFilterReader.java,1,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0
191987c7caf4bec34c18b670b7a5f886b3b60c5a_HtmlUrlRewriteFilterReader.java,1,0.0,,,,,,,,,,,,,0.0,0.0,0.0,1.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0
191987c7caf4bec34c18b670b7a5f886b3b60c5a_HtmlUrlRewriteStreamFilter.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0
191987c7caf4bec34c18b670b7a5f886b3b60c5a_XmlFilterReader.java,1,0.0,,,,,,,,,,,,,0.0,0.0,0.0,1.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0
e29ffd9feab0a84afc53c80b5a63cbb9721b91a3_UrlRewriteFlowDescriptor.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e29ffd9feab0a84afc53c80b5a63cbb9721b91a3_UrlRewriteStepProcessorState.java,1,0.0,,,,,,,,,,,,,4.0,0.0,0.0,5.0,,,,,1.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0
