ID,Success,Real label,BooleanExchange S->F,BooleanExchange F->F,BooleanExchange F->S,BooleanExchange S->S,LoopExchange S->F,LoopExchange F->F,LoopExchange F->S,LoopExchange S->S,PermuteStatement S->F,PermuteStatement F->F,PermuteStatement F->S,PermuteStatement S->S,ReorderCondition S->F,ReorderCondition F->F,ReorderCondition F->S,ReorderCondition S->S,SwitchToIf S->F,SwitchToIf F->F,SwitchToIf F->S,SwitchToIf S->S,TryCatch S->F,TryCatch F->F,TryCatch F->S,TryCatch S->S,UnusedStatement S->F,UnusedStatement F->F,UnusedStatement F->S,UnusedStatement S->S,VariableRenaming S->F,VariableRenaming F->F,VariableRenaming F->S,VariableRenaming S->S
35f9c14322300d34cec7f7ef55549d626615ca66_WebBeansUtil.java,0,0.0,0.0,1.0,0.0,0.0,,,,,0.0,1.0,0.0,0.0,0.0,37.0,0.0,0.0,,,,,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,20.0,0.0,0.0
8aaf9db91e9d339d7abdfa2a2a64992359ff11fb_WebBeansDecoratorConfig.java,0,0.0,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0
cb3fef403841e561715b6d304124cd05e4b31f85_NumberGame.java,1,0.0,,,,,,,,,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,,,,,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
cb3fef403841e561715b6d304124cd05e4b31f85_Rand.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cd8cf40778fa7d56ba55f74f32559c6cd9e66cca_InvocationContextImpl.java,0,0.0,,,,,,,,,,,,,0.0,4.0,0.0,0.0,,,,,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,11.0,0.0,0.0
1f33667115bd62129b495bce67a45f621e281d0c_AbstractComponent.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4854a6d9b91580327e070ebb9536aef74506c347_NotificationManager.java,1,0.0,,,,,1.0,0.0,0.0,0.0,,,,,3.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
4854a6d9b91580327e070ebb9536aef74506c347_JNDIUtil.java,1,0.0,,,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
8fb2978aa7129aaa28af5ae5cbea15c148b9be4b_DependentA.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0f6da166113e86c658ad7aed28e09c39a6a2d151_WebBeansXMLConfigurator.java,0,0.0,,,,,,,,,,,,,0.0,17.0,0.0,0.0,,,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0
68e3590416bdd0b1b15c473e012d50c9e06d7fdb_AnnotationLiteral.java,0,0.0,,,,,0.0,1.0,0.0,0.0,,,,,0.0,17.0,0.0,0.0,,,,,0.0,6.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,21.0,0.0,0.0
68e3590416bdd0b1b15c473e012d50c9e06d7fdb_Decorates.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68e3590416bdd0b1b15c473e012d50c9e06d7fdb_DuplicateBindingTypeException.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68e3590416bdd0b1b15c473e012d50c9e06d7fdb_ExecutionException.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68e3590416bdd0b1b15c473e012d50c9e06d7fdb_Named.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68e3590416bdd0b1b15c473e012d50c9e06d7fdb_NonexistentConstructorException.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68e3590416bdd0b1b15c473e012d50c9e06d7fdb_Observer.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68e3590416bdd0b1b15c473e012d50c9e06d7fdb_ObserverException.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68e3590416bdd0b1b15c473e012d50c9e06d7fdb_ScopeType.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68e3590416bdd0b1b15c473e012d50c9e06d7fdb_Specializes.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68e3590416bdd0b1b15c473e012d50c9e06d7fdb_Standard.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68e3590416bdd0b1b15c473e012d50c9e06d7fdb_Stereotype.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68e3590416bdd0b1b15c473e012d50c9e06d7fdb_UnremovedException.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a98d6fd53dba73e841c9df0b346bd237f018df8b_WebBeansConstants.java,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a98d6fd53dba73e841c9df0b346bd237f018df8b_AbstractComponent.java,0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,,0.0,7.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,22.0,0.0,0.0
a98d6fd53dba73e841c9df0b346bd237f018df8b_Component.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a98d6fd53dba73e841c9df0b346bd237f018df8b_ConversationComponent.java,1,0.0,,,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
a98d6fd53dba73e841c9df0b346bd237f018df8b_ManagerComponentImpl.java,1,0.0,,,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
a98d6fd53dba73e841c9df0b346bd237f018df8b_ObservesMethodsOwner.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a98d6fd53dba73e841c9df0b346bd237f018df8b_ProducerComponentImpl.java,1,0.0,,,,,,,,,,,,,18.0,0.0,0.0,0.0,,,,,7.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0
a98d6fd53dba73e841c9df0b346bd237f018df8b_XMLComponentImpl.java,1,0.0,,,,,3.0,0.0,0.0,0.0,,,,,9.0,0.0,0.0,0.0,,,,,8.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0
a98d6fd53dba73e841c9df0b346bd237f018df8b_XMLProducerComponentImpl.java,1,0.0,,,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
a98d6fd53dba73e841c9df0b346bd237f018df8b_DependentContext.java,1,0.0,,,,,,,,,,,,,2.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
a98d6fd53dba73e841c9df0b346bd237f018df8b_SessionContextManager.java,0,0.0,,,,,0.0,1.0,0.0,0.0,,,,,0.0,1.0,0.0,0.0,,,,,0.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,7.0,0.0,0.0
a98d6fd53dba73e841c9df0b346bd237f018df8b_ContextTypes.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a98d6fd53dba73e841c9df0b346bd237f018df8b_IStereoTypeModel.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a98d6fd53dba73e841c9df0b346bd237f018df8b_BeanObserverXMLImpl.java,1,0.0,,,,,,,,,,,,,,,,,,,,,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
a98d6fd53dba73e841c9df0b346bd237f018df8b_ComponentNotFoundException.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a98d6fd53dba73e841c9df0b346bd237f018df8b_Injectable.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a98d6fd53dba73e841c9df0b346bd237f018df8b_InterceptorType.java,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a98d6fd53dba73e841c9df0b346bd237f018df8b_WebBeansConfigurationListener.java,1,0.0,,,,,,,,,,,,,,,,,,,,,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
a98d6fd53dba73e841c9df0b346bd237f018df8b_JNDIUtil.java,0,0.0,,,,,,,,,,,,,0.0,2.0,0.0,0.0,,,,,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0
a98d6fd53dba73e841c9df0b346bd237f018df8b_XMLAnnotationTypeManager.java,1,0.0,,,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,6.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0
a98d6fd53dba73e841c9df0b346bd237f018df8b_XMLSpecializesManager.java,1,0.0,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
124b39fe9ed0f7aed06eedc54c818b2eca4dbc9e_AnnotationWithBindingMember.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124b39fe9ed0f7aed06eedc54c818b2eca4dbc9e_ParameterBinding2.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124b39fe9ed0f7aed06eedc54c818b2eca4dbc9e_ProducerBinding1.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124b39fe9ed0f7aed06eedc54c818b2eca4dbc9e_Service.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124b39fe9ed0f7aed06eedc54c818b2eca4dbc9e_CheckWithCheckPayment.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,
124b39fe9ed0f7aed06eedc54c818b2eca4dbc9e_NonBindingComponent.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,
124b39fe9ed0f7aed06eedc54c818b2eca4dbc9e_PaymentProcessorComponent.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
124b39fe9ed0f7aed06eedc54c818b2eca4dbc9e_PostConstructDoubleInterceptorComponent.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,0.0,0.0,,,,
124b39fe9ed0f7aed06eedc54c818b2eca4dbc9e_PreDestroyComponent.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,0.0,0.0,,,,
124b39fe9ed0f7aed06eedc54c818b2eca4dbc9e_BindingWithNonBindingAnnotationTypeComponent.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124b39fe9ed0f7aed06eedc54c818b2eca4dbc9e_DelegateAttributeIsnotInterface.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124b39fe9ed0f7aed06eedc54c818b2eca4dbc9e_DelegateAttributeMustImplementAllDecoratedTypes.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,0.0,0.0,,,,
124b39fe9ed0f7aed06eedc54c818b2eca4dbc9e_DependentOwnerComponent.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,
124b39fe9ed0f7aed06eedc54c818b2eca4dbc9e_ComponentWithObservable1.java,0,0.0,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
124b39fe9ed0f7aed06eedc54c818b2eca4dbc9e_AroundInvokeWithoutParameterComponent.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,
124b39fe9ed0f7aed06eedc54c818b2eca4dbc9e_AroundInvokeWithoutReturnTypeComponent.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0
124b39fe9ed0f7aed06eedc54c818b2eca4dbc9e_InnerComponent.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124b39fe9ed0f7aed06eedc54c818b2eca4dbc9e_MoreThanOneConstructureComponent2.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124b39fe9ed0f7aed06eedc54c818b2eca4dbc9e_MoreThanOnePostConstructComponent.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124b39fe9ed0f7aed06eedc54c818b2eca4dbc9e_MultipleDisposalMethodComponent.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
124b39fe9ed0f7aed06eedc54c818b2eca4dbc9e_NewMethodComponentBindingComponent.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0
124b39fe9ed0f7aed06eedc54c818b2eca4dbc9e_MethodInterceptedWithoutClassInterceptorsComponent.java,1,0.0,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
124b39fe9ed0f7aed06eedc54c818b2eca4dbc9e_MultpleInterceptor.java,1,0.0,,,,,,,,,,,,,,,,,,,,,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
124b39fe9ed0f7aed06eedc54c818b2eca4dbc9e_ProducerNewComponent.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
124b39fe9ed0f7aed06eedc54c818b2eca4dbc9e_Producer3.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,0.0,0.0,,,,
124b39fe9ed0f7aed06eedc54c818b2eca4dbc9e_ScopeAdaptorComponent.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
124b39fe9ed0f7aed06eedc54c818b2eca4dbc9e_ITyped2.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124b39fe9ed0f7aed06eedc54c818b2eca4dbc9e_BrokenObserver.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0
124b39fe9ed0f7aed06eedc54c818b2eca4dbc9e_TestListener.java,1,0.0,,,,,,,,,,,,,,,,,,,,,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
124b39fe9ed0f7aed06eedc54c818b2eca4dbc9e_StereoWithSessionScope.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124b39fe9ed0f7aed06eedc54c818b2eca4dbc9e_StereoWithSessionScope2.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124b39fe9ed0f7aed06eedc54c818b2eca4dbc9e_Student2.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124b39fe9ed0f7aed06eedc54c818b2eca4dbc9e_BindingType2.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4e2eeb1912355eec41445dc5cb63ecec01edc12a_ComponentForField.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05fbc093408c4478ca2397f9694191366f2b9551_DefinitionUtil.java,1,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,35.0,,,,,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,53.0
05fbc093408c4478ca2397f9694191366f2b9551_WebBeansFinder.java,1,0.0,,,,,,,,,,,,,4.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
05fbc093408c4478ca2397f9694191366f2b9551_WebBeansScanner.java,1,0.0,,,,,,,,,,,,,13.0,0.0,0.0,0.0,,,,,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0
05fbc093408c4478ca2397f9694191366f2b9551_DependentContextReference.java,1,0.0,,,,,,,,,,,,,5.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
05fbc093408c4478ca2397f9694191366f2b9551_DecoratorComparator.java,1,0.0,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
05fbc093408c4478ca2397f9694191366f2b9551_DecoratorUtil.java,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,0.0,18.0,0.0,0.0,,,,,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,20.0,0.0,0.0
05fbc093408c4478ca2397f9694191366f2b9551_AbstractInjectable.java,1,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
05fbc093408c4478ca2397f9694191366f2b9551_InterceptorComparator.java,1,0.0,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
05fbc093408c4478ca2397f9694191366f2b9551_InterceptorType.java,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05fbc093408c4478ca2397f9694191366f2b9551_InvocationContextImpl.java,0,0.0,,,,,,,,,,,,,0.0,8.0,0.0,0.0,,,,,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,16.0,0.0,0.0
05fbc093408c4478ca2397f9694191366f2b9551_WebBeansLifeCycle.java,1,0.0,,,,,,,,,,,,,4.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
05fbc093408c4478ca2397f9694191366f2b9551_AnnotationUtil.java,0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,0.0,3.0,0.0,0.0,,,,,0.0,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,30.0,0.0,0.0
05fbc093408c4478ca2397f9694191366f2b9551_JNDIUtil.java,0,0.0,,,,,,,,,,,,,0.0,2.0,0.0,0.0,,,,,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0
10b7aa45f00b40134bcd636d5c58f2c3365e10aa_MockServletContext.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e28fb044352ee01c0fbe51f8a07df9e08d2954fa_WebBeansXMLConfigurator.java,0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,13.0,0.0,0.0
62bfff66218d3dbae486f86dbaa3aba1ddefc688_DisposalMethodComponent.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
3e38c3a7e7f7da5858d5922fd92995e44eefafd4_AbstractComponent.java,1,0.0,1.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,0.0,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
3e38c3a7e7f7da5858d5922fd92995e44eefafd4_XMLUtil.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cfc73924d5771143f13b654337f1b23c340d8491_DeploymentType1.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cfc73924d5771143f13b654337f1b23c340d8491_Singleton.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
cfc73924d5771143f13b654337f1b23c340d8491_BrokenObserverComponent4.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
cfc73924d5771143f13b654337f1b23c340d8491_MultipleDisposalMethodComponent.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
