ID,Success,Real label,BooleanExchange S->F,BooleanExchange F->F,BooleanExchange F->S,BooleanExchange S->S,LoopExchange S->F,LoopExchange F->F,LoopExchange F->S,LoopExchange S->S,PermuteStatement S->F,PermuteStatement F->F,PermuteStatement F->S,PermuteStatement S->S,ReorderCondition S->F,ReorderCondition F->F,ReorderCondition F->S,ReorderCondition S->S,SwitchToIf S->F,SwitchToIf F->F,SwitchToIf F->S,SwitchToIf S->S,TryCatch S->F,TryCatch F->F,TryCatch F->S,TryCatch S->S,UnusedStatement S->F,UnusedStatement F->F,UnusedStatement F->S,UnusedStatement S->S,VariableRenaming S->F,VariableRenaming F->F,VariableRenaming F->S,VariableRenaming S->S
4db4e1ef3d44f26cae3e4fef04040cd441935f5c_SVGMaskElementBridge.java,1,0.0,,,,,1.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,10.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0
4db4e1ef3d44f26cae3e4fef04040cd441935f5c_StrokingTextPainter.java,1,0.0,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0
e423511cd13628c9c3045b83b4aba10bab020ad7_RasterImageNode.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e423511cd13628c9c3045b83b4aba10bab020ad7_JSVGCanvas.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4ceeca4c269c0b599bf988906937746c4640360d_ConcreteRasterImageNode.java,1,0.0,,,,,,,,,,,,,0.0,0.0,0.0,7.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0
4d4e96fe16603753f7defdac9b61390b8b8598c4_SVGFilterElementBridge.java,1,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26.0
25d7f12156190bd67f2916e57c8b0c2e31f6cd6f_DefaultBridgeContext.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9634a463ad48c83081cec811e0f5c39bc6ae3e4e_GaussianBlurOp.java,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,31.0,3.0,0.0,,,,,0.0,6.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,19.0,15.0,0.0
88037b71bba85f1991836e777cb5528ccba70b28_BridgeEventSupport.java,0,0.0,,,,,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,11.0,0.0,,,,,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,20.0,0.0
8ad8e623e7d067d5e0b3beb7d4f73b1562f22a22_SVGGElementBridge.java,1,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0
8ad8e623e7d067d5e0b3beb7d4f73b1562f22a22_SVGUseElementBridge.java,1,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0
c97c638da4a4b949097b1f431f90b900113903d4_CSSConstants.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7b0e72163bf9c049d3dcb9efb790115c7a4f286e_ConcreteStrokeShapePainter.java,1,0.0,,,,,,,,,,,,,0.0,0.0,0.0,3.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0
3d0888bee635d5a518fe9b95d28f4728e681cab1_ViewerFrame.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,,,,
cfb6bf3c931cfacda6a22a54bd0c5c024ed83980_SVGConstants.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c8e8d042304d86d0208a113befd9c63395d54be5_UserAgent.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c8e8d042304d86d0208a113befd9c63395d54be5_SVGConstants.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d40459d3ad7ee1a3f5d6a56270feae922ff69b6d_SVGConstants.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457fee1d9c163584472904f90920c7121a511eee_SVGAElementBridge.java,1,0.0,,,,,0.0,0.0,0.0,3.0,,,,,0.0,0.0,0.0,4.0,,,,,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,12.0
457fee1d9c163584472904f90920c7121a511eee_SVGSVGElementBridge.java,1,0.0,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0
376fc853085bd20902680ffaab33522c03490e3e_PointTransformerIdentity.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c7d3d32746cc8baf518b0c2eb454f1b6d6f2ad47_SVGOMDefsElement.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,,,,
c7d3d32746cc8baf518b0c2eb454f1b6d6f2ad47_SVGUseElementBridge.java,1,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0
b92bb0aac36ee63ced932bd4b3f9c953b913e965_SVGGradientBridge.java,1,0.0,,,,,0.0,0.0,0.0,1.0,,,,,0.0,0.0,0.0,5.0,,,,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,13.0
b92bb0aac36ee63ced932bd4b3f9c953b913e965_SVGLinearGradientBridge.java,1,0.0,,,,,0.0,0.0,0.0,2.0,,,,,0.0,0.0,0.0,24.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0
6249deb701c6032bdacbdd6d97158033fdda91fa_ConcreteGVTBuilder.java,1,0.0,,,,,,,,,,,,,0.0,0.0,0.0,6.0,,,,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,11.0
1d3eead026f101c69cd4ed316f857e46c7c68061_ConcreteGVTFactory.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,,,,
5ebe5010a9c7ac1dbc1a9e2fe8ef8e20541b96e0_ConcreteCompositeGraphicsNode.java,1,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0
74855509936d6c2431cf44140355fab062d39950_RootGraphicsNode.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74855509936d6c2431cf44140355fab062d39950_StaticRenderer.java,0,0.0,,,,,,,,,,,,,0.0,3.0,0.0,0.0,,,,,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0
ff23a249e0ee78d60c1b9e7fa53ce7b92f73ea5e_DynamicRenderer.java,1,0.0,,,,,,,,,,,,,0.0,0.0,0.0,8.0,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0
31f050a933e91ce41167ecbf39f80a5eb4fd5a90_ConcreteRasterImageNode.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.0,,,,
31b90c90f2b90fb7c0f4f040c4a7c3f090f6ee3f_CSSUtilities.java,1,0.0,,,,,,,,,,,,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0
31b90c90f2b90fb7c0f4f040c4a7c3f090f6ee3f_FilterAsAlphaRable.java,1,0.0,,,,,,,,,,,,,0.0,0.0,0.0,3.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0
b4cd7272112e8a43532e84d5ffb94f6f28485f70_StatusBar.java,0,0.0,,,,,,,,,,,,,0.0,7.0,0.0,0.0,,,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0
b4cd7272112e8a43532e84d5ffb94f6f28485f70_SVGOMFilterElement.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,,,,
b4cd7272112e8a43532e84d5ffb94f6f28485f70_BridgeEventSupport.java,0,0.0,,,,,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,,,,,0.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,7.0,11.0,0.0
b4cd7272112e8a43532e84d5ffb94f6f28485f70_JSVGCanvas.java,1,0.0,,,,,,,,,5.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,,,,,10.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,37.0,0.0,0.0,1.0
b4cd7272112e8a43532e84d5ffb94f6f28485f70_SVGConstants.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44eff22b5dce4b2deab255745739f3ecd5ba15e4_DynamicRenderer.java,1,0.0,,,,,0.0,0.0,0.0,1.0,,,,,0.0,0.0,0.0,2.0,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0
44eff22b5dce4b2deab255745739f3ecd5ba15e4_StaticRenderer.java,1,1.0,,,,,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,,,,,0.0,0.0,0.0,4.0,7.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0
534033f3b2a0fef0fdd4dc53d34a9c9b42aae873_SVGLinearGradientBridge.java,1,0.0,,,,,1.0,0.0,0.0,1.0,,,,,0.0,0.0,0.0,18.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,31.0
534033f3b2a0fef0fdd4dc53d34a9c9b42aae873_SVGRadialGradientBridge.java,1,0.0,,,,,1.0,0.0,0.0,1.0,,,,,0.0,0.0,0.0,27.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33.0
534033f3b2a0fef0fdd4dc53d34a9c9b42aae873_CSSConstants.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d0f10a5af9f7c694e06aa74bcb3a4623f6f2ed73_SVGClippingMaskingElement.java,1,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0
d0f10a5af9f7c694e06aa74bcb3a4623f6f2ed73_SVGOMFilterElement.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d0f10a5af9f7c694e06aa74bcb3a4623f6f2ed73_SVGOMPolygonElement.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.0,,,,
d0f10a5af9f7c694e06aa74bcb3a4623f6f2ed73_SVGOMSVGElement.java,1,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,3.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,19.0
d0f10a5af9f7c694e06aa74bcb3a4623f6f2ed73_SVGOMTextPositioningElement.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,,,,
d0f10a5af9f7c694e06aa74bcb3a4623f6f2ed73_SVGTestsSupport.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,6.0,0.0,0.0,0.0,9.0
d0f10a5af9f7c694e06aa74bcb3a4623f6f2ed73_SVGAnimatedPoints.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d0f10a5af9f7c694e06aa74bcb3a4623f6f2ed73_SVGException.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d0f10a5af9f7c694e06aa74bcb3a4623f6f2ed73_SVGFilterElement.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d0f10a5af9f7c694e06aa74bcb3a4623f6f2ed73_SVGGlyphRefElement.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d0f10a5af9f7c694e06aa74bcb3a4623f6f2ed73_SVGICCColor.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d0f10a5af9f7c694e06aa74bcb3a4623f6f2ed73_SVGTests.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652d33772bd77c334b3f6b42c42d84d4ada6fecb_SVGStringList.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2435c8fd8a7f8e52ffbc3c293b4c2bd973a76e4a_SVGConstants.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4c16d85b828f0c2d052718b26ac60b34edabfde8_ConcreteGaussianBlurRable.java,0,1.0,,,,,,,,,0.0,4.0,0.0,0.0,0.0,39.0,1.0,0.0,,,,,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,49.0,0.0,0.0
c931368b84eebe8b59cde7dd7e1bb3eefeb9b064_StrokingTextPainter.java,1,0.0,,,,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0
1b255660562ec1f9a92b854ba78fd48e440bcb1c_SVGOMAnimatedTransformList.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1b255660562ec1f9a92b854ba78fd48e440bcb1c_SVGOMPatternElement.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1b255660562ec1f9a92b854ba78fd48e440bcb1c_SVGStylableSupport.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e6644d0f86b2c9a1c3e63eec0cb924fb54d83db7_ConcreteTextNode.java,1,0.0,,,,,,,,,,,,,0.0,0.0,0.0,3.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0
c6922ce5a504816adae2481a7c33278d233888ce_UnitProcessor.java,1,0.0,,,,,1.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,21.0,,,,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,40.0
273776662a0c2bbf8faaa9c4dfd10d9585503aa0_SVGUtilities.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0
e45418ff988b32fc3dc0dd7124bab98c7ce86166_AbstractGraphicsNode.java,0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,0.0,9.0,0.0,0.0,,,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,6.0,0.0
2807362dfea558aab657f004b819b6cd0e7412f3_XSLTransformer.java,1,0.0,,,,,1.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0
2807362dfea558aab657f004b819b6cd0e7412f3_Parser.java,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,28.0
2807362dfea558aab657f004b819b6cd0e7412f3_ParserConstants.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d6fc36dbf24285f3476d5e8c0e76f53840bb9fd1_ConcretePatternPaint.java,0,0.0,,,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0
87aae2d62b96a00fb5c8fbd5c8e5d2912ddf95e8_SVGOMDocument.java,1,0.0,,,,,,,,,,,,,0.0,0.0,0.0,2.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1cb3165e03789e99d2f573ef4dad0f042714e738_ViewerFrame.java,1,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0
1cb3165e03789e99d2f573ef4dad0f042714e738_DocumentLoader.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1cb3165e03789e99d2f573ef4dad0f042714e738_DocumentFactory.java,1,0.0,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0
1cb3165e03789e99d2f573ef4dad0f042714e738_URIResolver.java,1,0.0,,,,,,,,,,,,,0.0,0.0,0.0,6.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0
24dfbffc8c58a7aad39208bd8934137360c5a3a3_PadRed.java,1,0.0,,,,,,,,,,,,,0.0,0.0,0.0,19.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0
32817b70eba97fb22276e5ae7605673b1f119f44_BridgeContext.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32817b70eba97fb22276e5ae7605673b1f119f44_ShapePainter.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32817b70eba97fb22276e5ae7605673b1f119f44_CompositeAffineTransformSource.java,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06308323ee57961fca6a96d6bf3f91c35340e759_DocumentLoadRunnable.java,0,0.0,,,,,0.0,1.0,0.0,0.0,,,,,0.0,4.0,0.0,0.0,,,,,0.0,3.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,23.0,6.0,0.0
